"Date","Price","Open","High","Low","Change %"
"04/09/2014","98.03","98.03","98.03","98.03","-3.59%"
"04/08/2014","101.68","101.68","101.68","101.68","0.00%"
"04/07/2014","101.68","101.68","101.68","101.68","0.00%"
"04/04/2014","101.68","101.68","101.68","101.68","-2.66%"
"04/03/2014","104.46","104.46","104.46","104.46","-2.05%"
"04/02/2014","106.65","106.65","106.65","106.65","0.68%"
"04/01/2014","105.93","105.93","105.93","105.93","-2.49%"
"03/31/2014","108.63","108.63","108.63","108.63","-1.10%"
"03/28/2014","109.84","109.84","109.84","109.84","-1.75%"
"03/27/2014","111.80","111.80","111.80","111.80","0.00%"
"03/26/2014","111.80","111.80","111.80","111.80","-2.73%"
"03/25/2014","114.94","114.94","114.94","114.94","-0.01%"
"03/24/2014","114.95","114.95","114.95","114.95","1.94%"
"03/21/2014","112.76","112.76","112.76","112.76","-2.75%"
"03/20/2014","115.95","115.95","115.95","115.95","4.44%"
"03/19/2014","111.02","111.02","111.02","111.02","-1.30%"
"03/18/2014","112.48","112.48","112.48","112.48","-1.32%"
"03/17/2014","113.98","113.98","113.98","113.98","-1.29%"
"03/14/2014","115.47","115.47","115.47","115.47","-0.22%"
"03/13/2014","115.72","115.72","115.72","115.72","2.66%"
"03/12/2014","112.72","112.72","112.72","112.72","1.79%"
"03/11/2014","110.74","110.74","110.74","110.74","-0.43%"
"03/10/2014","111.22","111.22","111.22","111.22","0.67%"
"03/07/2014","110.48","110.48","110.48","110.48","-0.44%"
"03/06/2014","110.97","110.97","110.97","110.97","-1.32%"
"03/05/2014","112.46","112.46","112.46","112.46","-1.32%"
"03/04/2014","113.96","113.96","113.96","113.96","-2.91%"
"03/03/2014","117.38","117.38","117.38","117.38","4.81%"
"02/28/2014","111.99","111.99","111.99","111.99","-0.64%"
"02/27/2014","112.71","112.71","112.71","112.71","0.67%"
"02/26/2014","111.96","111.96","111.96","111.96","0.23%"
"02/25/2014","111.70","111.70","111.70","111.70","-0.01%"
"02/24/2014","111.71","111.71","111.71","111.71","-1.75%"
"02/21/2014","113.70","113.70","113.70","113.70","-0.66%"
"02/20/2014","114.46","114.46","114.46","114.46","0.25%"
"02/19/2014","114.17","114.17","114.17","114.17","0.00%"
"02/18/2014","114.17","114.17","114.17","114.17","0.00%"
"02/17/2014","114.17","114.17","114.17","114.17","-0.66%"
"02/14/2014","114.93","114.93","114.93","114.93","-2.10%"
"02/13/2014","117.39","117.39","117.39","117.39","1.05%"
"02/12/2014","116.17","116.17","116.17","116.17","1.32%"
"02/11/2014","114.66","114.66","114.66","114.66","-1.25%"
"02/10/2014","116.11","116.11","116.11","116.11","0.43%"
"02/07/2014","115.61","115.61","115.61","115.61","-0.85%"
"02/06/2014","116.60","116.60","116.60","116.60","-1.60%"
"02/05/2014","118.49","118.49","118.49","118.49","-0.41%"
"02/04/2014","118.98","118.98","118.98","118.98","-0.21%"
"02/03/2014","119.23","119.23","119.23","119.23","0.44%"
"01/31/2014","118.71","118.71","118.71","118.71","1.21%"
"01/30/2014","117.29","117.29","117.29","117.29","1.88%"
"01/29/2014","115.13","115.13","115.13","115.13","-0.22%"
"01/28/2014","115.38","115.38","115.38","115.38","-3.67%"
"01/27/2014","119.77","119.77","119.77","119.77","0.63%"
"01/24/2014","119.02","119.02","119.02","119.02","7.48%"
"01/23/2014","110.74","110.74","110.74","110.74","6.33%"
"01/22/2014","104.15","104.15","104.15","104.15","1.92%"
"01/21/2014","102.19","102.19","102.19","102.19","0.00%"
"01/20/2014","102.19","102.19","102.19","102.19","0.48%"
"01/17/2014","101.70","101.70","101.70","101.70","1.47%"
"01/16/2014","100.23","100.23","100.23","100.23","1.51%"
"01/15/2014","98.74","98.74","98.74","98.74","-1.96%"
"01/14/2014","100.71","100.71","100.71","100.71","-0.37%"
"01/13/2014","101.08","101.08","101.08","101.08","0.85%"
"01/10/2014","100.23","100.23","100.23","100.23","0.01%"
"01/09/2014","100.22","100.22","100.22","100.22","0.74%"
"01/08/2014","99.48","99.48","99.48","99.48","-1.47%"
"01/07/2014","100.96","100.96","100.96","100.96","-1.89%"
"01/06/2014","102.90","102.90","102.90","102.90","0.68%"
"01/03/2014","102.20","102.20","102.20","102.20","0.00%"
"01/02/2014","102.20","102.20","102.20","102.20","-1.14%"
"01/01/2014","103.38","103.38","103.38","103.38","0.00%"
"12/31/2013","103.38","103.38","103.38","103.38","0.00%"
"12/30/2013","103.38","103.38","103.38","103.38","2.35%"
"12/27/2013","101.01","101.01","101.01","101.01","-1.37%"
"12/26/2013","102.41","102.41","102.41","102.41","0.00%"
"12/25/2013","102.41","102.41","102.41","102.41","0.00%"
"12/24/2013","102.41","102.41","102.41","102.41","0.00%"
"12/23/2013","102.41","102.41","102.41","102.41","-0.01%"
"12/20/2013","102.42","102.42","102.42","102.42","-1.13%"
"12/19/2013","103.59","103.59","103.59","103.59","-3.07%"
"12/18/2013","106.87","106.87","106.87","106.87","-1.56%"
"12/17/2013","108.56","108.56","108.56","108.56","-0.67%"
"12/16/2013","109.29","109.29","109.29","109.29","-1.42%"
"12/13/2013","110.86","110.86","110.86","110.86","-2.75%"
"12/12/2013","113.99","113.99","113.99","113.99","0.64%"
"12/11/2013","113.26","113.26","113.26","113.26","0.00%"
"12/10/2013","113.26","113.26","113.26","113.26","-2.02%"
"12/09/2013","115.59","115.59","115.59","115.59","-2.71%"
"12/06/2013","118.81","118.81","118.81","118.81","-0.44%"
"12/05/2013","119.34","119.34","119.34","119.34","1.70%"
"12/04/2013","117.34","117.34","117.34","117.34","3.30%"
"12/03/2013","113.59","113.59","113.59","113.59","1.09%"
"12/02/2013","112.37","112.37","112.37","112.37","-0.66%"
"11/29/2013","113.12","113.12","113.12","113.12","-2.54%"
"11/28/2013","116.07","116.07","116.07","116.07","0.01%"
"11/27/2013","116.06","116.06","116.06","116.06","-2.69%"
"11/26/2013","119.27","119.27","119.27","119.27","0.01%"
"11/25/2013","119.26","119.26","119.26","119.26","-2.04%"
"11/22/2013","121.74","121.74","121.74","121.74","-1.60%"
"11/21/2013","123.72","123.72","123.72","123.72","0.20%"
"11/20/2013","123.47","123.47","123.47","123.47","-0.60%"
"11/19/2013","124.22","124.22","124.22","124.22","0.62%"
"11/18/2013","123.45","123.45","123.45","123.45","-1.59%"
"11/15/2013","125.44","125.44","125.44","125.44","-0.59%"
"11/14/2013","126.18","126.18","126.18","126.18","-0.02%"
"11/13/2013","126.20","126.20","126.20","126.20","3.00%"
"11/12/2013","122.52","122.52","122.52","122.52","0.62%"
"11/11/2013","121.77","121.77","121.77","121.77","-0.60%"
"11/08/2013","122.50","122.50","122.50","122.50","0.02%"
"11/07/2013","122.47","122.47","122.47","122.47","-6.70%"
"11/06/2013","131.26","131.26","131.26","131.26","0.34%"
"11/05/2013","130.81","130.81","130.81","130.81","0.02%"
"11/04/2013","130.78","130.78","130.78","130.78","-0.74%"
"11/01/2013","131.75","131.75","131.75","131.75","-0.31%"
"10/31/2013","132.16","132.16","132.16","132.16","-1.06%"
"10/30/2013","133.57","133.57","133.57","133.57","-0.77%"
"10/29/2013","134.61","134.61","134.61","134.61","-1.05%"
"10/28/2013","136.04","136.04","136.04","136.04","-0.72%"
"10/25/2013","137.03","137.03","137.03","137.03","0.72%"
"10/24/2013","136.05","136.05","136.05","136.05","0.73%"
"10/23/2013","135.06","135.06","135.06","135.06","-0.33%"
"10/22/2013","135.51","135.51","135.51","135.51","-0.37%"
"10/21/2013","136.02","136.02","136.02","136.02","0.02%"
"10/18/2013","135.99","135.99","135.99","135.99","-0.33%"
"10/17/2013","136.44","136.44","136.44","136.44","0.99%"
"10/16/2013","135.10","135.10","135.10","135.10","-0.68%"
"10/15/2013","136.02","136.02","136.02","136.02","-1.73%"
"10/14/2013","138.41","138.41","138.41","138.41","0.36%"
"10/11/2013","137.92","137.92","137.92","137.92","-0.71%"
"10/10/2013","138.90","138.90","138.90","138.90","-2.98%"
"10/09/2013","143.16","143.16","143.16","143.16","1.51%"
"10/08/2013","141.03","141.03","141.03","141.03","0.38%"
"10/07/2013","140.50","140.50","140.50","140.50","-0.01%"
"10/04/2013","140.51","140.51","140.51","140.51","-0.98%"
"10/03/2013","141.90","141.90","141.90","141.90","0.30%"
"10/02/2013","141.47","141.47","141.47","141.47","-0.01%"
"10/01/2013","141.48","141.48","141.48","141.48","-1.65%"
"09/30/2013","143.86","143.86","143.86","143.86","1.41%"
"09/27/2013","141.86","141.86","141.86","141.86","0.62%"
"09/26/2013","140.99","140.99","140.99","140.99","3.13%"
"09/25/2013","136.71","136.71","136.71","136.71","-0.67%"
"09/24/2013","137.63","137.63","137.63","137.63","-0.01%"
"09/23/2013","137.65","137.65","137.65","137.65","1.36%"
"09/20/2013","135.80","135.80","135.80","135.80","4.03%"
"09/19/2013","130.54","130.54","130.54","130.54","-3.75%"
"09/18/2013","135.63","135.63","135.63","135.63","-0.68%"
"09/17/2013","136.56","136.56","136.56","136.56","0.05%"
"09/16/2013","136.49","136.49","136.49","136.49","-1.71%"
"09/13/2013","138.86","138.86","138.86","138.86","-0.01%"
"09/12/2013","138.87","138.87","138.87","138.87","-0.67%"
"09/11/2013","139.81","139.81","139.81","139.81","-0.06%"
"09/10/2013","139.90","139.90","139.90","139.90","-2.25%"
"09/09/2013","143.12","143.12","143.12","143.12","0.27%"
"09/06/2013","142.74","142.74","142.74","142.74","-0.04%"
"09/05/2013","142.80","142.80","142.80","142.80","-0.30%"
"09/04/2013","143.23","143.23","143.23","143.23","0.68%"
"09/03/2013","142.26","142.26","142.26","142.26","0.01%"
"09/02/2013","142.25","142.25","142.25","142.25","-1.63%"
"08/30/2013","144.61","144.61","144.61","144.61","-0.99%"
"08/29/2013","146.05","146.05","146.05","146.05","1.36%"
"08/28/2013","144.09","144.09","144.09","144.09","-0.43%"
"08/27/2013","144.71","144.71","144.71","144.71","3.86%"
"08/26/2013","139.33","139.33","139.33","139.33","-0.03%"
"08/23/2013","139.37","139.37","139.37","139.37","-1.39%"
"08/22/2013","141.33","141.33","141.33","141.33","-1.64%"
"08/21/2013","143.68","143.68","143.68","143.68","2.07%"
"08/20/2013","140.77","140.77","140.77","140.77","-0.06%"
"08/19/2013","140.85","140.85","140.85","140.85","1.06%"
"08/16/2013","139.37","139.37","139.37","139.37","-0.04%"
"08/15/2013","139.43","139.43","139.43","139.43","2.14%"
"08/14/2013","136.51","136.51","136.51","136.51","0.00%"
"08/13/2013","136.51","136.51","136.51","136.51","-1.02%"
"08/12/2013","137.91","137.91","137.91","137.91","0.01%"
"08/09/2013","137.90","137.90","137.90","137.90","0.02%"
"08/08/2013","137.87","137.87","137.87","137.87","-0.37%"
"08/07/2013","138.38","138.38","138.38","138.38","0.33%"
"08/06/2013","137.92","137.92","137.92","137.92","-0.68%"
"08/05/2013","138.86","138.86","138.86","138.86","-0.01%"
"08/02/2013","138.87","138.87","138.87","138.87","0.02%"
"08/01/2013","138.84","138.84","138.84","138.84","-1.03%"
"07/31/2013","140.28","140.28","140.28","140.28","0.00%"
"07/30/2013","140.28","140.28","140.28","140.28","-2.67%"
"07/29/2013","144.13","144.13","144.13","144.13","0.35%"
"07/26/2013","143.63","143.63","143.63","143.63","1.61%"
"07/25/2013","141.35","141.35","141.35","141.35","1.71%"
"07/24/2013","138.97","138.97","138.97","138.97","-1.01%"
"07/23/2013","140.39","140.39","140.39","140.39","2.15%"
"07/22/2013","137.44","137.44","137.44","137.44","-1.37%"
"07/19/2013","139.35","139.35","139.35","139.35","-1.66%"
"07/18/2013","141.70","141.70","141.70","141.70","-2.96%"
"07/17/2013","146.02","146.02","146.02","146.02","-0.98%"
"07/16/2013","147.46","147.46","147.46","147.46","0.29%"
"07/15/2013","147.04","147.04","147.04","147.04","-2.18%"
"07/12/2013","150.32","150.32","150.32","150.32","2.94%"
"07/11/2013","146.02","146.02","146.02","146.02","-0.64%"
"07/10/2013","146.96","146.96","146.96","146.96","1.00%"
"07/09/2013","145.51","145.51","145.51","145.51","-2.26%"
"07/08/2013","148.88","148.88","148.88","148.88","-0.75%"
"07/05/2013","150.00","150.00","150.00","150.00","-1.80%"
"07/04/2013","152.75","152.75","152.75","152.75","-3.02%"
"07/03/2013","157.51","157.51","157.51","157.51","3.14%"
"07/02/2013","152.72","152.72","152.72","152.72","-0.66%"
"07/01/2013","153.74","153.74","153.74","153.74","-1.52%"
"06/28/2013","156.12","156.12","156.12","156.12","1.57%"
"06/27/2013","153.71","153.71","153.71","153.71","-1.18%"
"06/26/2013","155.54","155.54","155.54","155.54","-5.99%"
"06/25/2013","165.45","165.45","165.45","165.45","-3.84%"
"06/24/2013","172.06","172.06","172.06","172.06","4.35%"
"06/21/2013","164.88","164.88","164.88","164.88","2.91%"
"06/20/2013","160.21","160.21","160.21","160.21","9.56%"
"06/19/2013","146.23","146.23","146.23","146.23","-0.65%"
"06/18/2013","147.19","147.19","147.19","147.19","1.35%"
"06/17/2013","145.23","145.23","145.23","145.23","-1.97%"
"06/14/2013","148.15","148.15","148.15","148.15","-4.25%"
"06/13/2013","154.73","154.73","154.73","154.73","-0.12%"
"06/12/2013","154.92","154.92","154.92","154.92","0.59%"
"06/11/2013","154.01","154.01","154.01","154.01","2.96%"
"06/10/2013","149.58","149.58","149.58","149.58","1.31%"
"06/07/2013","147.65","147.65","147.65","147.65","-4.64%"
"06/06/2013","154.83","154.83","154.83","154.83","3.53%"
"06/05/2013","149.56","149.56","149.56","149.56","3.04%"
"06/04/2013","145.15","145.15","145.15","145.15","-3.27%"
"06/03/2013","150.06","150.06","150.06","150.06","1.70%"
"05/31/2013","147.54","147.54","147.54","147.54","1.95%"
"05/30/2013","144.72","144.72","144.72","144.72","-0.39%"
"05/29/2013","145.28","145.28","145.28","145.28","3.49%"
"05/28/2013","140.38","140.38","140.38","140.38","-3.98%"
"05/27/2013","146.20","146.20","146.20","146.20","-0.02%"
"05/24/2013","146.23","146.23","146.23","146.23","6.31%"
"05/23/2013","137.55","137.55","137.55","137.55","4.51%"
"05/22/2013","131.61","131.61","131.61","131.61","-2.50%"
"05/21/2013","134.99","134.99","134.99","134.99","2.58%"
"05/20/2013","131.60","131.60","131.60","131.60","0.04%"
"05/17/2013","131.55","131.55","131.55","131.55","-0.74%"
"05/16/2013","132.54","132.54","132.54","132.54","-0.37%"
"05/15/2013","133.03","133.03","133.03","133.03","-1.07%"
"05/14/2013","134.46","134.46","134.46","134.46","0.36%"
"05/13/2013","133.99","133.99","133.99","133.99","1.86%"
"05/10/2013","131.54","131.54","131.54","131.54","0.01%"
"05/09/2013","131.52","131.52","131.52","131.52","1.87%"
"05/08/2013","129.11","129.11","129.11","129.11","1.15%"
"05/07/2013","127.64","127.64","127.64","127.64","-0.74%"
"05/06/2013","128.59","128.59","128.59","128.59","0.00%"
"05/03/2013","128.59","128.59","128.59","128.59","-3.58%"
"05/02/2013","133.36","133.36","133.36","133.36","-2.82%"
"05/01/2013","137.23","137.23","137.23","137.23","0.02%"
"04/30/2013","137.19","137.19","137.19","137.19","-1.42%"
"04/29/2013","139.17","139.17","139.17","139.17","-2.35%"
"04/26/2013","142.52","142.52","142.52","142.52","-0.33%"
"04/25/2013","143.00","143.00","143.00","143.00","-0.01%"
"04/24/2013","143.02","143.02","143.02","143.02","-1.27%"
"04/23/2013","144.86","144.86","144.86","144.86","-2.00%"
"04/22/2013","147.81","147.81","147.81","147.81","-0.64%"
"04/19/2013","148.76","148.76","148.76","148.76","-1.52%"
"04/18/2013","151.06","151.06","151.06","151.06","1.15%"
"04/17/2013","149.34","149.34","149.34","149.34","1.33%"
"04/16/2013","147.39","147.39","147.39","147.39","0.34%"
"04/15/2013","146.89","146.89","146.89","146.89","2.00%"
"04/12/2013","144.01","144.01","144.01","144.01","3.44%"
"04/11/2013","139.23","139.23","139.23","139.23","0.67%"
"04/10/2013","138.29","138.29","138.29","138.29","-1.72%"
"04/09/2013","140.71","140.71","140.71","140.71","0.03%"
"04/08/2013","140.68","140.68","140.68","140.68","-1.64%"
"04/05/2013","143.03","143.03","143.03","143.03","-0.34%"
"04/04/2013","143.51","143.51","143.51","143.51","-0.65%"
"04/03/2013","144.45","144.45","144.45","144.45","-2.88%"
"04/02/2013","148.72","148.72","148.72","148.72","-2.82%"
"04/01/2013","153.03","153.03","153.03","153.03","0.01%"
"03/29/2013","153.01","153.01","153.01","153.01","-1.86%"
"03/28/2013","155.92","155.92","155.92","155.92","-0.94%"
"03/27/2013","157.40","157.40","157.40","157.40","6.47%"
"03/26/2013","147.83","147.83","147.83","147.83","2.68%"
"03/25/2013","143.97","143.97","143.97","143.97","15.67%"
"03/22/2013","124.47","124.47","124.47","124.47","2.37%"
"03/21/2013","121.58","121.58","121.58","121.58","0.26%"
"03/20/2013","121.26","121.26","121.26","121.26","0.86%"
"03/19/2013","120.23","120.23","120.23","120.23","2.76%"
"03/18/2013","117.00","117.00","117.00","117.00","1.68%"
"03/15/2013","115.07","115.07","115.07","115.07","-0.01%"
"03/14/2013","115.08","115.08","115.08","115.08","1.98%"
"03/13/2013","112.85","112.85","112.85","112.85","0.29%"
"03/12/2013","112.52","112.52","112.52","112.52","0.01%"
"03/11/2013","112.51","112.51","112.51","112.51","-0.57%"
"03/08/2013","113.16","113.16","113.16","113.16","-1.11%"
"03/07/2013","114.43","114.43","114.43","114.43","-1.12%"
"03/06/2013","115.72","115.72","115.72","115.72","-1.37%"
"03/05/2013","117.33","117.33","117.33","117.33","-10.34%"
"03/04/2013","130.87","130.87","130.87","130.87","8.58%"
"03/01/2013","120.52","120.52","120.52","120.52","1.63%"
"02/28/2013","118.59","118.59","118.59","118.59","0.28%"
"02/27/2013","118.27","118.27","118.27","118.27","-1.55%"
"02/26/2013","120.13","120.13","120.13","120.13","4.69%"
"02/25/2013","114.75","114.75","114.75","114.75","-1.10%"
"02/22/2013","116.02","116.02","116.02","116.02","0.29%"
"02/21/2013","115.69","115.69","115.69","115.69","1.98%"
"02/20/2013","113.44","113.44","113.44","113.44","-0.27%"
"02/19/2013","113.75","113.75","113.75","113.75","-6.50%"
"02/18/2013","121.66","121.66","121.66","121.66","7.28%"
"02/15/2013","113.41","113.41","113.41","113.41","-0.01%"
"02/14/2013","113.41","113.41","113.41","113.41","-0.57%"
"02/13/2013","114.06","114.06","114.06","114.06","-4.31%"
"02/12/2013","119.20","119.20","119.20","119.20","-1.85%"
"02/11/2013","121.44","121.44","121.44","121.44","-1.04%"
"02/08/2013","122.72","122.72","122.72","122.72","0.00%"
"02/07/2013","122.72","122.72","122.72","122.72","0.00%"
"02/06/2013","122.72","122.72","122.72","122.72","-2.72%"
"02/05/2013","126.15","126.15","126.15","126.15","-0.80%"
"02/04/2013","127.17","127.17","127.17","127.17","2.11%"
"02/01/2013","124.54","124.54","124.54","124.54","0.01%"
"01/31/2013","124.53","124.53","124.53","124.53","1.26%"
"01/30/2013","122.97","122.97","122.97","122.97","1.36%"
"01/29/2013","121.32","121.32","121.32","121.32","1.03%"
"01/28/2013","120.08","120.08","120.08","120.08","2.07%"
"01/25/2013","117.64","117.64","117.64","117.64","0.02%"
"01/24/2013","117.62","117.62","117.62","117.62","0.58%"
"01/23/2013","116.94","116.94","116.94","116.94","0.80%"
"01/22/2013","116.01","116.01","116.01","116.01","-5.35%"
"01/21/2013","122.57","122.57","122.57","122.57","7.12%"
"01/18/2013","114.42","114.42","114.42","114.42","0.46%"
"01/17/2013","113.90","113.90","113.90","113.90","-0.83%"
"01/16/2013","114.85","114.85","114.85","114.85","-1.59%"
"01/15/2013","116.70","116.70","116.70","116.70","3.32%"
"01/14/2013","112.95","112.95","112.95","112.95","1.59%"
"01/11/2013","111.19","111.19","111.19","111.19","0.48%"
"01/10/2013","110.66","110.66","110.66","110.66","0.14%"
"01/09/2013","110.51","110.51","110.51","110.51","-1.00%"
"01/08/2013","111.62","111.62","111.62","111.62","-0.01%"
"01/07/2013","111.62","111.62","111.62","111.62","-0.74%"
"01/04/2013","112.46","112.46","112.46","112.46","1.36%"
"01/03/2013","110.95","110.95","110.95","110.95","-1.97%"
"01/02/2013","113.18","113.18","113.18","113.18","-11.22%"
"01/01/2013","127.48","127.48","127.48","127.48","0.00%"
"12/31/2012","127.48","127.48","127.48","127.48","0.05%"
"12/28/2012","127.42","127.42","127.42","127.42","0.37%"
"12/27/2012","126.95","126.95","126.95","126.95","0.03%"
"12/26/2012","126.91","126.91","126.91","126.91","0.00%"
"12/25/2012","126.90","126.90","126.90","126.90","0.00%"
"12/24/2012","126.90","126.90","126.90","126.90","0.02%"
"12/21/2012","126.87","126.87","126.87","126.87","0.11%"
"12/20/2012","126.73","126.73","126.73","126.73","-0.47%"
"12/19/2012","127.33","127.33","127.33","127.33","-0.38%"
"12/18/2012","127.82","127.82","127.82","127.82","-1.48%"
"12/17/2012","129.73","129.73","129.73","129.73","-3.19%"
"12/14/2012","134.01","134.01","134.01","134.01","0.01%"
